MonthCount,MLD,IN_PH,IN_TSS,IN_COD,IN_BOD,IN_MPN,OUT_PH,OUT_DO,OUT_TSS,OUT_COD,OUT_BOD,OUT_MPN
4.0,0.5485786327219488,0.41558441558441506,0.3859060402684564,0.36283185840707965,0.5037037037037037,0.5841750841750842,0.7031249999999992,0.846153846153846,0.5882352941176471,0.2,0.5,0.5124378109452737
4.0,0.6705844076619627,0.35064935064935027,0.37583892617449666,0.3392330383480826,0.4444444444444444,0.2138047138047139,0.6093749999999998,0.5384615384615387,0.7647058823529411,0.4,0.7,0.5572139303482586
4.0,0.6705844076619627,0.32467532467532484,0.35570469798657717,0.3864306784660767,0.48148148148148145,0.4713804713804714,0.5624999999999994,0.6923076923076926,0.5882352941176471,0.6,0.9,0.5646766169154228
4.0,0.678718125991297,0.37662337662337575,0.31208053691275167,0.35103244837758113,0.4074074074074074,0.5084175084175084,0.53125,0.6153846153846153,0.35294117647058826,0.3,0.6,0.5945273631840795
4.0,0.715319858473301,0.35064935064935027,0.348993288590604,0.4336283185840708,0.5555555555555556,0.4713804713804714,0.5468749999999997,0.46153846153846134,0.7058823529411765,0.8,0.9,0.6144278606965174
4.0,0.8169913375899792,0.4545454545454543,0.2953020134228188,0.41002949852507375,0.5185185185185185,0.41582491582491593,0.6406249999999991,0.6153846153846153,0.47058823529411764,0.5,0.8,0.7213930348258707
4.0,0.678718125991297,0.363636363636363,0.40939597315436244,0.36283185840707965,0.5555555555555556,0.4377104377104378,0.53125,0.6923076923076926,0.5882352941176471,0.4,0.7,0.58955223880597
4.0,0.6990524218146326,0.4415584415584416,0.4261744966442953,0.39823008849557523,0.5925925925925926,0.4629629629629631,0.5781249999999991,0.46153846153846134,0.7647058823529411,0.2,1.0,0.5746268656716417
4.0,0.6380495343446256,0.363636363636363,0.33221476510067116,0.3864306784660767,0.4074074074074074,0.36026936026936013,0.7187500000000003,0.7692307692307694,0.17647058823529413,0.6,0.5,0.4552238805970149
4.0,0.6583838301679613,0.4805194805194798,0.4463087248322148,0.3392330383480826,0.5555555555555556,0.4377104377104378,0.7656249999999993,0.9230769230769234,0.8823529411764706,0.1,0.7,0.4875621890547263
4.0,0.6095815201919558,0.41558441558441506,0.37583892617449666,0.4336283185840708,0.4444444444444444,0.39898989898989895,0.6562500000000002,0.6153846153846153,0.5882352941176471,0.4,0.9,0.427860696517413
4.0,0.7803896051079752,0.4935064935064936,0.40268456375838924,0.4808259587020649,0.6296296296296297,0.31986531986531985,0.734375,0.7692307692307694,0.9411764705882353,0.8,0.6,0.5970149253731342
4.0,0.3899711252999309,0.363636363636363,0.30201342281879195,0.36283185840707965,0.5185185185185185,0.4427609427609428,0.5468749999999997,0.5384615384615387,0.35294117647058826,0.4,0.8,0.5024875621890547
4.0,0.6949855626499655,0.5454545454545456,0.45302013422818793,0.41002949852507375,0.5037037037037037,0.6026936026936028,0.6562500000000002,0.7692307692307694,0.7647058823529411,0.4,0.6,0.534825870646766
4.0,0.6380495343446256,0.5844155844155838,0.3624161073825503,0.36283185840707965,0.5555555555555556,0.4545454545454546,0.6874999999999996,0.6923076923076926,0.9411764705882353,0.4,0.7,0.6243781094527363
5.0,0.7641221684493066,0.5064935064935063,0.32550335570469796,0.4336283185840708,0.4444444444444444,0.6616161616161617,0.734375,0.9230769230769234,0.5882352941176471,0.2,0.9,0.6393034825870648
5.0,0.5892472243686201,0.32467532467532484,0.3959731543624161,0.41002949852507375,0.4444444444444444,0.4326599326599327,0.6093749999999998,0.7692307692307694,0.35294117647058826,0.4,1.0,0.5149253731343284
5.0,0.7641221684493066,0.363636363636363,0.31543624161073824,0.3746312684365782,0.5185185185185185,0.638047138047138,0.5468749999999997,0.6153846153846153,0.6470588235294118,0.5,0.7,0.5796019900497513
5.0,0.5282443368986133,0.4415584415584416,0.34563758389261745,0.3392330383480826,0.4444444444444444,0.5555555555555555,0.6406249999999991,0.7692307692307694,0.47058823529411764,0.6,0.8,0.6741293532338309
5.0,0.7844564642726423,0.3896103896103896,0.37583892617449666,0.36283185840707965,0.4074074074074074,0.7356902356902358,0.5468749999999997,0.46153846153846134,0.5882352941176471,0.2,0.5,0.5124378109452737
5.0,0.7275204359673024,0.41558441558441506,0.3288590604026846,0.31563421828908556,0.4444444444444444,0.5555555555555556,0.6093749999999998,0.3846153846153847,0.35294117647058826,0.4,0.7,0.5049751243781095
5.0,0.8251250559193135,0.32467532467532484,0.3389261744966443,0.41002949852507375,0.48148148148148145,0.6212121212121211,0.53125,0.6153846153846153,0.5294117647058824,0.6,0.9,0.6119402985074628
5.0,0.7966570417666436,0.4935064935064936,0.28523489932885904,0.2920353982300885,0.37037037037037035,0.5286195286195287,0.7031249999999992,0.7692307692307694,0.29411764705882354,0.5,0.5,0.6318407960199007
5.0,0.7600553092846395,0.363636363636363,0.3087248322147651,0.3392330383480826,0.4444444444444444,0.6498316498316498,0.5624999999999994,0.6923076923076926,0.11764705882352941,0.3,0.7,0.5746268656716419
5.0,0.8291919150839806,0.41558441558441506,0.32550335570469796,0.31563421828908556,0.4074074074074074,0.7121212121212122,0.53125,0.5384615384615387,0.35294117647058826,0.2,0.6,0.3482587064676617
5.0,0.7071861401439669,0.4805194805194798,0.37583892617449666,0.3392330383480826,0.48148148148148145,0.3585858585858585,0.6406249999999991,0.7692307692307694,0.5882352941176471,0.4,0.9,0.427860696517413
5.0,0.6055146610272887,0.41558441558441506,0.3288590604026846,0.3864306784660767,0.5185185185185185,0.7121212121212122,0.7031249999999992,0.9230769230769234,0.35294117647058826,0.6,0.7,0.4154228855721394
5.0,0.6014478018626215,0.4935064935064936,0.3959731543624161,0.36283185840707965,0.4444444444444444,0.31986531986531985,0.6249999999999994,0.6923076923076926,0.23529411764705882,0.0,0.5,0.318407960199005
5.0,0.6136483793566229,0.363636363636363,0.33557046979865773,0.41002949852507375,0.5555555555555556,0.4713804713804714,0.5468749999999997,0.5384615384615387,0.47058823529411764,0.4,0.8,0.5746268656716419
5.0,0.7315872951319696,0.4545454545454543,0.2684563758389262,0.3392330383480826,0.4666666666666667,0.6447811447811448,0.6562500000000002,0.7692307692307694,0.23529411764705882,0.2,0.6,0.3781094527363183
5.0,0.7803896051079752,0.37662337662337575,0.37919463087248323,0.4336283185840708,0.5555555555555556,0.4781144781144781,0.7656249999999993,0.9230769230769234,0.6470588235294118,0.6,0.5,0.5049751243781095
